timestamp,date,time,lat,lon,azimuth_deg,zenith_deg,elevation_deg,weather_multiplier,pv_factor_raw,pv_factor,pv_capacity_kw,pv_power_kw
2026-01-01 14:15:00,2026-01-01,14:15:00,9.0765,7.3986,230.16719458101596,50.774871991596484,39.225128008403516,1.0,0.6323691065489891,0.6323691065489891,2.0,1.2647382130979783
2026-01-01 14:30:00,2026-01-01,14:30:00,9.0765,7.3986,232.5522071015573,53.66663139147231,36.33336860852769,1.0,0.5924824446261705,0.5924824446261705,2.0,1.184964889252341
2026-01-01 14:45:00,2026-01-01,14:45:00,9.0765,7.3986,234.67416965562853,56.64696336668666,33.35303663331334,1.0,0.5497962593528565,0.5497962593528565,2.0,1.099592518705713
2026-01-01 15:00:00,2026-01-01,15:00:00,9.0765,7.3986,236.56463668757897,59.702282860306575,30.297717139693425,1.0,0.5044932227754884,0.5044932227754884,2.0,1.0089864455509767
2026-01-01 15:15:00,2026-01-01,15:15:00,9.0765,7.3986,238.25105206485114,62.82130276322766,27.178697236772337,1.0,0.4567672074778871,0.4567672074778871,2.0,0.9135344149557743
2026-01-01 15:30:00,2026-01-01,15:30:00,9.0765,7.3986,239.75701337480552,65.99461783258752,24.005382167412478,1.0,0.4068224565826082,0.4068224565826082,2.0,0.8136449131652164
2026-01-01 15:45:00,2026-01-01,15:45:00,9.0765,7.3986,241.10264223537243,69.21435676382967,20.78564323617033,1.0,0.3548727093764999,0.3548727093764999,2.0,0.7097454187529998
2026-01-01 16:00:00,2026-01-01,16:00:00,9.0765,7.3986,242.30497921614705,72.4738957666862,17.526104233313802,1.0,0.3011402863193346,0.3011402863193346,2.0,0.6022805726386692
2026-01-01 16:15:00,2026-01-01,16:15:00,9.0765,7.3986,243.37835975977097,75.76762469135299,14.232375308647008,1.0,0.24585513733985448,0.24585513733985448,2.0,0.49171027467970896
2026-01-01 16:30:00,2026-01-01,16:30:00,9.0765,7.3986,244.334749910864,79.09075661303476,10.909243386965244,1.0,0.18925385750859292,0.18925385750859292,2.0,0.37850771501718583
2026-01-01 16:45:00,2026-01-01,16:45:00,9.0765,7.3986,245.18403326574705,82.43917260540279,7.5608273945972115,1.0,0.13157867431408568,0.13157867431408568,2.0,0.26315734862817136
2026-01-01 17:00:00,2026-01-01,17:00:00,9.0765,7.3986,245.93424714129281,85.8092945757061,4.1907054242938955,1.0,0.07307641086409122,0.07307641086409122,2.0,0.14615282172818245
2026-01-01 17:15:00,2026-01-01,17:15:00,9.0765,7.3986,246.59176894608748,89.1979801765861,0.8020198234139002,1.0,0.013997429463064641,0.013997429463064641,2.0,0.027994858926129282
2026-01-01 17:30:00,2026-01-01,17:30:00,9.0765,7.3986,247.16145458747658,92.60243481624241,-2.6024348162424076,1.0,0.0,0.0,2.0,0.0
2026-01-01 17:45:00,2026-01-01,17:45:00,9.0765,7.3986,247.64673030695215,96.02013660582973,-6.020136605829734,1.0,0.0,0.0,2.0,0.0
2026-01-01 18:00:00,2026-01-01,18:00:00,9.0765,7.3986,248.0496380465487,99.44877069343558,-9.448770693435577,1.0,0.0,0.0,2.0,0.0
2026-01-01 18:15:00,2026-01-01,18:15:00,9.0765,7.3986,248.37083248102837,102.88616984100398,-12.886169841003976,1.0,0.0,0.0,2.0,0.0
2026-01-01 18:30:00,2026-01-01,18:30:00,9.0765,7.3986,248.60952518259995,106.33025830058581,-16.33025830058581,1.0,0.0,0.0,2.0,0.0
2026-01-01 18:45:00,2026-01-01,18:45:00,9.0765,7.3986,248.76336782817543,109.7789960179114,-19.778996017911396,1.0,0.0,0.0,2.0,0.0
2026-01-01 19:00:00,2026-01-01,19:00:00,9.0765,7.3986,248.82826153436318,113.23031989781353,-23.23031989781353,1.0,0.0,0.0,2.0,0.0
2026-01-01 19:15:00,2026-01-01,19:15:00,9.0765,7.3986,248.79807269043528,116.68207822909073,-26.682078229090735,1.0,0.0,0.0,2.0,0.0
2026-01-01 19:30:00,2026-01-01,19:30:00,9.0765,7.3986,248.66422607549478,120.13195324445087,-30.13195324445087,1.0,0.0,0.0,2.0,0.0
2026-01-01 19:45:00,2026-01-01,19:45:00,9.0765,7.3986,248.41513204908395,123.57736495547805,-33.577364955478046,1.0,0.0,0.0,2.0,0.0
2026-01-01 20:00:00,2026-01-01,20:00:00,9.0765,7.3986,248.03538376670275,127.01534646131937,-37.01534646131937,1.0,0.0,0.0,2.0,0.0
2026-01-01 20:15:00,2026-01-01,20:15:00,9.0765,7.3986,247.50462885799416,130.44237621746004,-40.44237621746004,1.0,0.0,0.0,2.0,0.0
2026-01-01 20:30:00,2026-01-01,20:30:00,9.0765,7.3986,246.7959717474508,133.85414513999152,-43.854145139991516,1.0,0.0,0.0,2.0,0.0
2026-01-01 20:45:00,2026-01-01,20:45:00,9.0765,7.3986,245.87368834094036,137.24522395444276,-47.245223954442764,1.0,0.0,0.0,2.0,0.0
2026-01-01 21:00:00,2026-01-01,21:00:00,9.0765,7.3986,244.6899199986813,140.60857544538973,-50.60857544538973,1.0,0.0,0.0,2.0,0.0
2026-01-01 21:15:00,2026-01-01,21:15:00,9.0765,7.3986,243.1798395542858,143.93482120066062,-53.93482120066062,1.0,0.0,0.0,2.0,0.0
2026-01-01 21:30:00,2026-01-01,21:30:00,9.0765,7.3986,241.25453104674162,147.21111256683255,-57.211112566832554,1.0,0.0,0.0,2.0,0.0
2026-01-01 21:45:00,2026-01-01,21:45:00,9.0765,7.3986,238.7905122574426,150.41935330435143,-60.41935330435143,1.0,0.0,0.0,2.0,0.0
2026-01-01 22:00:00,2026-01-01,22:00:00,9.0765,7.3986,235.61462305714102,153.5333513284179,-63.53335132841789,1.0,0.0,0.0,2.0,0.0
2026-01-01 22:15:00,2026-01-01,22:15:00,9.0765,7.3986,231.4836253980643,156.51421849493846,-66.51421849493846,1.0,0.0,0.0,2.0,0.0
2026-01-01 22:30:00,2026-01-01,22:30:00,9.0765,7.3986,226.06179784455097,159.3030545572563,-69.3030545572563,1.0,0.0,0.0,2.0,0.0
2026-01-01 22:45:00,2026-01-01,22:45:00,9.0765,7.3986,218.91418897274198,161.8101173021096,-71.8101173021096,1.0,0.0,0.0,2.0,0.0
2026-01-01 23:00:00,2026-01-01,23:00:00,9.0765,7.3986,209.5720981317913,163.90215234590883,-73.90215234590883,1.0,0.0,0.0,2.0,0.0
2026-01-01 23:15:00,2026-01-01,23:15:00,9.0765,7.3986,197.78701407952238,165.3988048713928,-75.3988048713928,1.0,0.0,0.0,2.0,0.0
2026-01-01 23:30:00,2026-01-01,23:30:00,9.0765,7.3986,184.02231956487188,166.10574597206596,-76.10574597206596,1.0,0.0,0.0,2.0,0.0
2026-01-01 23:45:00,2026-01-01,23:45:00,9.0765,7.3986,169.7371754409409,165.9034031700288,-75.90340317002881,1.0,0.0,0.0,2.0,0.0
